Protein	UniquePeptides	TotalPSMs	Cp1	Cp2	Lf1	Lf2	Mt1	Mt2	Cp1_noPF	Cp2_noPF	Lf1_noPF	Lf2_noPF	Mt1_noPF	Mt2_noPF
Sconica_v3_33937-RA	8	19	917893539.5	613097893.63	459259939.38	1004658395.47	182024072	89490264.31	560595792.5	463864409.56	235877921.73	598625624.84	0	0
Sconica_v3_33954-RA	1	1	245544087.2	0	122498083.1	106783898.8	0	22735644.53	0	0	122498083.1	0	0	0
Sconica_v3_33976-RA	1	1	0	0	74585113.64	171862083.6	0	18621552.34	0	0	0	171862083.6	0	0
Sconica_v3_33977-RA	10	21	226227709.382	126560073.64	8001678649.07	1246336470.65	3223346017	3631426355.5	0	0	45415959.39	617298519.3	3216174612	2656692986.59
Sconica_v3_34009-RA	15	54	204431163.25	86851953.6	1125388474.71	2415502888.78	33249352737	36919154778.26	0	0	0	899263942.1	28702980705	31305348162.56
Sconica_v3_34010-RA	6	9	22305127.93	20578769.24	476662823.02	912285603.64	63710424	27559068.75	0	0	395528232.32	593231187.84	0	0
Sconica_v3_34018-RA	2	4	0	0	1082449421.97	919567611.76	230347068	220550893.64	0	0	54314517.97	903771177.3	230347068	0
Sconica_v3_34028-RA	2	3	9048067.631	13332647.76	20845073.17	0	134297328	28854250.03	0	0	0	0	134297328	28854250.03
Sconica_v3_34033-RA	1	1	21622202.2	45158982.79	0	0	12637298	0	0	45158982.79	0	0	0	0
Sconica_v3_34057-RA	1	2	0	0	58445793.23	110981260.5	0	0	0	0	0	110981260.5	0	0
Sconica_v3_34084-RA	1	1	0	0	48187002.63	0	0	77379107.34	0	0	0	0	0	77379107.34
Sconica_v3_34127-RA	2	2	0	0	134817933.56	226237356.69	0	0	0	0	0	226237356.69	0	0
Sconica_v3_34192-RA	6	11	244387636.16	0	1578617050.85	733964081.2	89751956	148221772.499	0	0	1578617050.85	422119247.6	0	51933887.8
Sconica_v3_34195-RA	8	19	1184948782.39	2012823487.27	4317767303.72	5404772467.18	356344524	253504167.58	327968451.44	1692233582.33	4145341570.82	5091929881.8	116511376	30958715.16
Sconica_v3_34200-RA	13	35	3385756723.02	1179596991	11290625535.33	3328461995.92	2144676032	2084095582.3	0	0	11290625535.33	2515098588.4	1919471256	1583528365
Sconica_v3_34201-RA	1	1	0	0	0	20547690.01	0	0	0	0	0	20547690.01	0	0
Sconica_v3_34205-RA	5	7	195038174	255624584.845	393205407.69	742237143.3	0	20263841.89	0	0	393205407.69	319773908.3	0	0
Sconica_v3_34235-RA	4	7	653324348.29	1334757304.3	707201280.7	684700754.7	79663767	37407799.04	0	1334757304.3	341075272.1	0	0	0
Sconica_v3_34239-RA	26	61	2774514241.32	2847257157.06	2565723836.62	1686258209.37	161863382	106114610.215	2431287621.03	2288385599.4	1397468770.38	624586264.76	0	0
Sconica_v3_34245-RA	7	10	26000903.06	59311353.37	989601351.06	724365433.9	112722783	120169120.85	0	0	775819362.56	235941133.87	69059104	0
Sconica_v3_34257-RA	2	2	230964412.41	160052230.79	77184917.26	123748038.4	0	0	230964412.41	0	0	0	0	0
Sconica_v3_34281-RA	2	5	133277528.3	179474832.5	2211485166	1820549790.6	19254518	31617115.03	133277528.3	179474832.5	102506426	1820549790.6	0	0
Sconica_v3_34292-RA	17	28	396687342.55	289936360.046	2767778227.76	13513228821.3	36952661	242630763.91	0	0	1993627540.83	10802822879.3	0	0
Sconica_v3_34304-RA	1	3	282674801.2	264681173.6	96953306.28	367418009	0	72536759	282674801.2	264681173.6	96953306.28	0	0	0
Sconica_v3_34328-RA	3	3	0	0	104374973.66	221803885.66	147261893	2701871.322	0	0	69490760.52	122221149.74	0	0
Sconica_v3_34348-RA	8	28	258103140.35	176400380.35	1596088256.511	1786746124.4	553942850.5	658288049.91	258103140.35	38375603.74	1060663348.16	1786746124.4	407467890.5	484111979.32
Sconica_v3_34358-RA	10	13	7717795.358	0	1074465482.293	1388420429.87	73307743.75	133213364.09	0	0	946130797.35	1286275116.12	55351201.75	0
Sconica_v3_34367-RA	4	6	108475501.4	393763678.463	253814101.8	118163370.64	0	0	0	0	253814101.8	52432976.26	0	0
Sconica_v3_34371-RA	2	3	0	0	316355786.3	489875256.7	24713768	0	0	0	132519191.8	489875256.7	0	0
Sconica_v3_34387-RA	88	372	79351493814.442	109422817774.689	85563637577.82	56733217475.593	12598660146.5	13481961232.347	63342482144.4	102228026386.079	75936681406.19	48023656021.03	6889343688	3606683608.39
Sconica_v3_34446-RA	10	36	46715035.01	82913575.93	2878814120.3	5159310080.1	40505593200	35184146535.3	0	53777269.86	2115480980.2	5137030960.3	40505593200	34207836087.2
Sconica_v3_34475-RA	4	6	83456539.75	88382468.651	1769115685.91	976486355.5	72802398	74366715.75	0	0	639100625.91	259914054.9	0	74366715.75
Sconica_v3_34512-RA	1	1	0	0	41568326.52	36614189.75	165579248	221155197.1	0	0	0	0	0	221155197.1
Sconica_v3_34546-RA	2	2	10909677.45	40268191.98	34469169.28	49751544.03	40459856	80365628.6	0	0	21592433.3	35721402.71	0	0
Sconica_v3_34634-RA	21	34	459476531.708	674484054.798	3360650681.31	4497239658.34	115037869.5	514105236.381	0	0	2549591381.41	3242644161.75	0	0
Sconica_v3_34643-RA	8	19	18610968.21	43904027.306	2847551322.9	3104936804.12	457151112	980092561.91	0	35086985.93	1980196472.8	3104936804.12	38493744	0
Sconica_v3_34690-RA	2	2	0	0	0	0	136479844	163755901.66	0	0	0	0	84760000	64467851.55
Sconica_v3_34696-RA	2	2	0	31932076.03	26214565.29	149760021.37	55792072	42163176.9	0	0	0	149760021.37	0	0
Sconica_v3_34699-RA	6	7	108625586.8	301526133.223	423215703.32	1046258316.26	423051216	85590694.65	0	0	149565560.4	1046258316.26	0	0
Sconica_v3_34703-RA	36	66	155161580.148	566929541.343	689801847.726	1178036896.74	13974014290	16142728426.63	0	0	0	70060871.97	12809583196	13412896026.1
Sconica_v3_34707-RA	26	97	268989304.27	245946790.764	3774814315.505	6494781885.4	69860822201	66376272066.2	0	0	2719689437.8	3847217930.9	65727268537	54910914288.1
Sconica_v3_34731-RA	4	13	132864658.1	198737363.507	817938453.87	530699661.01	1603899256	4345025688	0	0	800680034.8	324346683.4	1603899256	4345025688
Sconica_v3_34743-RA	12	47	3700651536.78	4825298868.42	1852748811.468	2107554544.59	261122946	919689325.26	2915073457.6	4186248289.72	1318443586.6	1796606274.09	0	0
Sconica_v3_34772-RA	6	7	0	0	107074587.23	853496024.08	135672144	218732845	0	0	37280918.62	853496024.08	0	0
Sconica_v3_34781-RA	16	30	847446718.187	3245855246.95	1405391826.74	468727715.25	623804096.25	538894227.168	583537346.32	2799949905.25	700260789.78	81618439.52	0	0
Sconica_v3_34819-RA	1	1	0	0	68763508.88	122809217.8	0	0	0	0	68763508.88	0	0	0
Sconica_v3_34881-RA	6	16	2753165325.48	3603313641.4	1594191950.1	844510448.75	316878770	559930340.88	1959569330.6	2247648841.3	1594191950.1	531620639.5	108958136	84700067.06
Sconica_v3_34907-RA	3	5	0	0	338979722.97	68688250.91	52632514	59786089.336	0	0	338979722.97	0	27267872	33836425.85
Sconica_v3_34934-RA	10	28	3465315198	4198104641.441	2863059244.74	2511921149.64	209155534	364298007.24	2734676874.5	3504976029.14	1683828663.88	2069488987.5	83713120	0
Sconica_v3_34936-RA	6	14	85087570.34	20613258.78	4440003921.19	5770175921.143	136125826	189764845.1	0	0	4440003921.19	5580695977.9	119428792	47904336.45
Sconica_v3_34992-RA	2	4	0	0	1281707794.8	1517433249.3	109880368	44488651.13	0	0	832055420.7	1517433249.3	0	0
Sconica_v3_35028-RA	2	3	16552082.14	6690332.758	448336180.7	739253086.9	0	23048259.697	0	0	316269196.1	739253086.9	0	0
Sconica_v3_35100-RA	2	2	19785970.27	0	93350563.81	235493191.22	47706078	62481638.52	0	0	65464644.88	63904512.52	0	0
Sconica_v3_35141-RA	6	8	0	0	1116551304.76	2165941563.1	131627674	68486945.59	0	0	552606268.8	1629228395.8	0	0
Sconica_v3_35166-RA	15	28	258439500.702	804482882.67	693187461.13	998850177.11	2301097014	2186059661.434	0	0	0	608549040.33	2188934470	1911832530.88
Sconica_v3_35196-RA	3	4	55442606.18	66488480.48	143560494.98	232216898.4	0	74660215.97	0	66488480.48	63119785.12	123055170.8	0	0
Sconica_v3_35246-RA	9	20	3368135811.09	4535379949.46	2954173561.4	1701671177.83	88931463	545426390.8	1744062664.99	3500523583.46	2394498655.6	145997852.8	0	37527315.21
Sconica_v3_35248-RA	1	2	0	0	59788281.25	95782375.85	0	0	0	0	59788281.25	95782375.85	0	0
Sconica_v3_35258-RA	22	57	5106926176.79	8441105234.49	6129652885.31	3590767317.916	346731845	376863469.603	3857408156.14	7493241759.95	5270995515.13	1612558232.8	0	25832216.823
Sconica_v3_35299-RA	2	5	29350663.81	43403013.74	53996537.57	42841352.71	0	0	29350663.81	43403013.74	37129095.96	0	0	0
Sconica_v3_35318-RA	1	1	0	0	0	157634646	24507856	0	0	0	0	157634646	0	0
Sconica_v3_35327-RA	5	9	145491847.962	91342249.94	2087888114.52	1296243585.9	519158248	450560806.47	0	91342249.94	927840414.9	1296243585.9	448742264	280926023.2
Sconica_v3_35422-RA	3	5	77585004.66	179984786.45	83548022.54	44167207.9	0	0	17999723.47	179984786.45	44614568.61	0	0	0
Sconica_v3_35439-RA	3	3	0	0	186372419.56	27907993.49	652984512	101063838.6	0	0	186372419.56	0	0	0
Sconica_v3_35445-RA	4	14	82265324.15	306913853.78	66926995667.5	263176558.6	56808068	66564247.46	13417841.2	192306164.5	66926995667.5	0	0	15833571.12
Sconica_v3_35446-RA	6	26	102742922.3	182796382.81	78276382788	894217162.27	39516122	57468616.1	102742922.3	0	78276382788	724898049.67	0	31862477.99
Sconica_v3_35491-RA	12	32	153894195.9	372836218.89	108407766.91	361467797.32	4709252396	4395461054	0	0	0	222963541.97	4709252396	2909203866.3
Sconica_v3_35492-RA	1	1	32506887.08	0	40024586.58	96505974.73	0	0	32506887.08	0	0	0	0	0
Sconica_v3_35540-RA	11	19	28474477.91	0	105492092.2	1458210854.56	2717442588	1927346354.91	0	0	0	577997867.76	2135650632	1538898097.02
Sconica_v3_35546-RA	1	1	0	36719258.6	20450344.95	0	0	62907931.75	0	36719258.6	0	0	0	0
Sconica_v3_35549-RA	9	26	1396020440.3382	1358957687.18	1731419503.51	3724514764.73	0	32541665.25	1162764051.08	1340887256.6	1595141401.95	3444070292.13	0	0
Sconica_v3_35560-RA	8	16	70800063.44	349033633.3	2027857001.57	4409861661.98	483321208	619320198.65	0	0	1953233917.3	2843982520.78	144643648	356671972.65
Sconica_v3_35564-RA	5	7	7766518.369	99856175.12	22550658.898	0	310945174	348315585.23	0	0	0	0	274640826	315070026.42
Sconica_v3_35585-RA	2	2	0	12859525.57	78683315.82	342888492.1	272378976	437432126.46	0	0	0	342888492.1	0	0
Sconica_v3_35599-RA	1	1	40013575.02	65419545.84	120811458.7	211387932.5	0	0	0	0	120811458.7	0	0	0
Sconica_v3_35613-RA	1	2	0	0	151522276.6	257572878.4	53252660	0	0	0	151522276.6	257572878.4	0	0
Sconica_v3_35625-RA	1	1	0	0	91215972.88	133142045.6	0	49145846.05	0	0	0	133142045.6	0	0
Sconica_v3_35632-RA	2	3	6978592.191	14711571.25	334705005.59	767449356.9	0	0	0	0	58310265.29	767449356.9	0	0
Sconica_v3_35633-RA	1	1	0	0	20371962	131037989.2	0	0	0	0	0	131037989.2	0	0
Sconica_v3_35645-RA	2	2	17127159.19	6519847.118	80969879.06	176022953.76	0	0	0	0	0	176022953.76	0	0
Sconica_v3_35665-RA	4	5	65536724.401	13576895.89	223499130.54	304309742.39	6417072	0	0	0	130804262.7	304309742.39	0	0
Sconica_v3_35686-RA	4	5	94215846.28	0	149799795.63	504187634.26	231518560	216989741.82	34348636.1	0	103591538	439019581.8	92259312	0
Sconica_v3_35699-RA	6	9	174099961.08	200837082.97	144211254.01	302717422.89	1222752260	1603111519.64	0	40775630.61	0	185754154.16	953404656	1305950436.4
Sconica_v3_35700-RA	7	9	0	13918035.49	535332034.04	1033075202.58	10934532	66811624.01	0	0	243977104.41	880315546.7	0	0
Sconica_v3_35720-RA	2	2	0	0	0	303025846.1	0	0	0	0	0	303025846.1	0	0
Sconica_v3_35730-RA	2	2	102114863.6	74684333.36	292876457.99	44618651.02	0	0	0	0	292876457.99	0	0	0
Sconica_v3_35731-RA	1	1	0	0	18590503.92	0	0	0	0	0	18590503.92	0	0	0
Sconica_v3_35746-RA	1	1	61363964.41	0	0	0	130578544	94606944.56	0	0	0	0	0	94606944.56
Sconica_v3_35765-RA	1	1	15352252.26	0	29333220.01	49518887.71	0	0	0	0	0	49518887.71	0	0
Sconica_v3_35769-RA	5	12	495544387.26	360008819.56	247128053.95	399632904.82	17184286	51499705.42	425289135.59	280587749.68	247128053.95	102447761.4	0	0
Sconica_v3_35775-RA	4	7	28432358.844	22446225.32	131508433.26	388446397.4	118059029	169804538.01	0	0	56996891.66	388446397.4	27481528	69140541.59
Sconica_v3_35796-RA	8	19	0	50958366.6	1908175637.09	2857850481.36	154290158	192046771.47	0	0	1908175637.09	2716076391.2	0	0
Sconica_v3_35824-RA	4	6	0	0	173436829.99	202584916.58	12635291	0	0	0	42966659.92	202584916.58	0	0
Sconica_v3_35858-RA	6	8	100951674.603	102089947.92	750757958.3	1272391080.02	36609486	98460773.77	0	0	277176824.4	1272391080.02	0	0
Sconica_v3_35859-RA	11	18	25768820.99	0	1902057529.39	4413665883.61	99638633	359350425.08	0	0	1724120598.09	2882897248.4	0	87764246.54
Sconica_v3_35866-RA	1	2	0	0	97181615.25	298119846.3	0	65460491.22	0	0	97181615.25	298119846.3	0	0
Sconica_v3_35876-RA	9	26	1990545124.43	2715230048.94	2581506175.8	2842001825.4	817858533	627425524.02	1708643167.97	2715230048.94	845997101.1	965162042.9	53412804	0
Sconica_v3_35880-RA	3	5	29545721.51	60270721.42	676557267.3	605920233.3	0	9838509.99	0	0	676557267.3	463409863.6	0	0
Sconica_v3_35886-RA	11	24	0	80869083.38	76123856.77	0	3861394384	4471317758.47	0	0	0	0	3861394384	4454863888.1
Sconica_v3_35888-RA	20	39	1593928494.374	650586108.57	392247824.31	614311324.25	6775911884	6445788129.47	0	0	74080184.89	309089007	6367843692	5019470948.03
Sconica_v3_35890-RA	12	29	1883454538.88	2638016405.18	830001202.35	1216295497.2	201989399	133200024.67	1475338623.11	2569731165.39	598905915	939790154.6	0	0
Sconica_v3_35906-RA	3	3	0	0	26754477.92	32570070.56	699313972	254120963.98	0	0	0	0	699313972	0
Sconica_v3_35929-RA	9	16	771919661.45	551853726.02	603095040.97	601478406.04	89076247	120469005.55	509594701.3	304664484.13	85956158.29	498323275.72	0	0
Sconica_v3_35962-RA	20	57	82079139.745	56176013.251	4540567325.467	8443247510.392	2524539458	876388987.603	0	0	4508875866.02	6373375437.9	2374600675	578549679.04
Sconica_v3_36026-RA	14	32	16310808.283	108206556.7	116704087.556	584184993.643	6002537828	6213028035.86	0	0	0	0	5944781864	5348978188.63
Sconica_v3_36037-RA	1	2	0	0	334818271.6	863124624.4	0	0	0	0	334818271.6	863124624.4	0	0
Sconica_v3_36040-RA	2	3	0	0	181389479.96	90740305.27	41588220	0	0	0	146333116.7	90740305.27	41588220	0
Sconica_v3_36091-RA	2	4	0	29333979.65	421194299.6	1232690980.4	24093904	0	0	0	421194299.6	1232690980.4	0	0
Sconica_v3_36096-RA	4	6	25345877.62	10537577.88	344098956.24	933584462.2	44951246	38154601.72	0	0	139951892.49	933584462.2	0	0
Sconica_v3_36108-RA	10	51	74991849325.25	48284722478	55971346752.93	80555550445.96	833194698	1504174616.28	68212586533	45105613163	55693412226.68	80445591544.96	353472432	1187994601.03
Sconica_v3_36118-RA	2	7	346065833.3	436204453.06	83538166	59312239.68	0	17657013.6	346065833.3	341815226.3	53225072.45	59312239.68	0	0
Sconica_v3_36143-RA	18	52	5791599639.89	14198477987.2	1397220773.64	1043968393.84	473083306	487928337.84	5714836870.25	14198477987.2	654123920.98	0	20392458	20358809.25
Sconica_v3_36155-RA	5	6	0	0	92327303.82	181689015.3	241322936	241765561.37	0	0	0	0	137542868	200017906.43
Sconica_v3_36163-RA	38	155	34542019684.1	45116074723.79	29969420453.59	22121023160.03	1534667809.5	1125357959.461	31867441658.3	40003743578.99	20795679469.89	15835395554.02	198303826	90702293.99
Sconica_v3_36164-RA	17	22	57901300.085	40146952.58	1622565652.59	3152880027.22	348213251	325339978.729	0	0	1110679924.16	2448761639	0	30836143.47
Sconica_v3_36179-RA	3	4	154031747.89	146819681.25	0	0	0	0	142829336.08	75940080.75	0	0	0	0
Sconica_v3_36181-RA	4	14	1369806620.2	443165934.01	3861336356.1	12675210899	61797753.75	96920627.64	114706167.2	0	3548060125.2	12675210899	61797753.75	0
Sconica_v3_36186-RA	1	3	77780160.29	72350651.66	138077358.8	207093168.3	0	8015883.209	77780160.29	72350651.66	138077358.8	0	0	0
Sconica_v3_36192-RA	2	3	0	0	108843306	246681961.33	0	0	0	0	53560940.2	246681961.33	0	0
Sconica_v3_36209-RA	6	12	1702388291.99	952484735.8	896327594.86	702495147.94	160719696	13074974.4	799670638.99	565338960.9	143291653.96	260950542.3	0	0
Sconica_v3_36237-RA	9	28	150026873.381	457709791.67	404840482.27	691929725.63	3880004626.5	3929436419.17	31926845.75	262769660.25	330358077.11	110144815.9	3505475410.5	3863651300.01
Sconica_v3_36238-RA	10	35	99573238.53	41126750.2	241442151.99	1152632302.95	19352886152	12520542490.67	0	0	151576770.4	930396991.7	18683684536	12520542490.67
Sconica_v3_36246-RA	33	265	3563843200.37	3661975820.24	32039974410.02	45828730881.95	591667309009	670152633518.172	1827944566.02	2585753497.63	30157976575.81	42358283981.8	587236475141	630043174167.272
Sconica_v3_36249-RA	4	4	12498686.433	35610939.59	195068078.43	1378225206.1	41498272	0	0	0	0	705954627.7	41498272	0
Sconica_v3_36253-RA	5	7	0	0	37056754.22	1280123483.14	144641578	48484680.512	0	0	0	1280123483.14	0	0
Sconica_v3_36294-RA	9	29	2983516487.5	3992956574.04	4404229086.8	1271584324.36	289343426	331158390.707	2072690487.2	2628276513.84	4074771013.1	986434716	0	0
Sconica_v3_36305-RA	7	10	0	0	65215920.23	31766898.48	1086639600	1379262809.05	0	0	0	0	1086639600	871198630.7
Sconica_v3_36307-RA	3	4	0	8761063.543	276937538.89	312990755.32	0	143675288.842	0	0	149146944.59	174665497.3	0	138197617.6
Sconica_v3_36312-RA	2	2	0	14537820.95	102486938.2	839048224.8	0	0	0	0	0	839048224.8	0	0
Sconica_v3_36318-RA	2	2	80307820.57	74933438.07	151585322.63	136623412.24	21765782	14341323.19	0	0	102368330.4	70898407.74	0	0
Sconica_v3_36335-RA	9	9	55571210.77	57297996.283	180845000.52	1723375620.11	16743449	122969324.673	0	0	0	1723375620.11	0	0
Sconica_v3_36350-RA	3	7	85925893.51	115992588.32	425213099.7	471003324.5	143869002	125962289.38	0	0	425213099.7	273786593.3	50272748	11603106.52
Sconica_v3_36394-RA	1	1	0	0	57552966.7	72432360.42	0	0	0	0	57552966.7	0	0	0
Sconica_v3_36401-RA	5	9	285056227.56	595328851.9	199555547.35	22220956.79	33414704	50298200.76	105446000.1	595328851.9	199555547.35	0	0	0
Sconica_v3_36423-RA	21	37	2003415057.79	406657070.914	4726492765.48	12950424170.1	284498737	487806959.47	0	0	3882396955.91	11109926597	21048862	110993226.17
Sconica_v3_36446-RA	1	1	72913120.05	81355552.08	45535624.22	61779465.21	0	0	0	0	45535624.22	0	0	0
Sconica_v3_36485-RA	7	17	1745365879.08	1609073723.32	797520009.99	463805676.29	191480064	1426345565.93	1745365879.08	1165585139.72	408952816.41	0	0	0
Sconica_v3_36487-RA	3	8	0	37818750.07	1878849600.3	820289919.3	208297784	263464411.03	0	0	1878849600.3	820289919.3	0	206540972.3
Sconica_v3_36603-RA	2	3	0	11056080.09	311507454.65	778022411.9	0	0	0	0	234803427.3	778022411.9	0	0
Sconica_v3_36606-RA	4	6	141262306.722	0	908332728.94	2541823706.8	0	0	0	0	637832755.9	2541823706.8	0	0
Sconica_v3_36607-RA	2	5	37106622.1	0	609260618.3	1716105724.1	0	0	0	0	609260618.3	1716105724.1	0	0
Sconica_v3_36614-RA	18	158	426182199442.55	380060314442.86	227270529085.43	229886850438.23	4512344504.5	9268357809.48	425191269763.2	380060314442.86	226121219525.63	229014190690.67	4301032113.5	8799764655.01
Sconica_v3_36620-RA	2	2	97871211.56	104163734.9	108249312.31	0	105387480	0	0	0	108249312.31	0	0	0
Sconica_v3_36627-RA	1	2	0	0	34544575.73	78045786.68	0	0	0	0	0	78045786.68	0	0
Sconica_v3_36684-RA	12	19	1142148090.03	1249241532.76	678706521.01	1136120855.52	86323435	75977760.097	666380070.31	933554989.48	291451648.81	220155341.38	0	0
Sconica_v3_36690-RA	2	3	0	0	151155979.13	239934501.59	9159545	44440144.49	0	0	0	239934501.59	0	0
Sconica_v3_36743-RA	5	9	0	16889150.07	345519389.17	1699344521.9	0	0	0	0	248317342.5	1699344521.9	0	0
Sconica_v3_36799-RA	1	1	11797473.21	0	56367345.39	63797450.1	0	4955119.389	0	0	0	63797450.1	0	0
Sconica_v3_36823-RA	14	42	208519634.1897	356653834.285	15119014192.03	23027887821.83	4464667272	4278703680.26	95509731.2	261775123.61	14328657997.63	16088243077.83	2035627744	2758180083.61
Sconica_v3_36839-RA	1	1	0	0	14099333.12	48918282.54	14444126	6051545.669	0	0	0	48918282.54	0	0
Sconica_v3_36852-RA	3	4	0	0	16506410.28	89249813.32	687745012	871148182.8	0	0	0	89249813.32	620954560	739720218
Sconica_v3_36866-RA	1	2	44937979.09	0	41720990.38	58863136.86	0	0	0	0	41720990.38	58863136.86	0	0
Sconica_v3_36917-RA	14	28	117858190.908	25176436.28	1971409135.52	1303343314.53	1017504350.5	994881565.904	70292717.19	15470603.11	1708035284.62	717691844.4	889711491	300053659.06
Sconica_v3_36923-RA	2	4	14305811.78	57450020.14	20773452.91	40371574.38	70731544	95104349.94	14305811.78	57450020.14	20773452.91	0	0	0
Sconica_v3_36947-RA	5	9	1807953006.15	3897624976.8	4372215077.3	2207201694.32	2482220996	3497508074.39	1663300266.2	3876369842.7	0	643801368.6	58938348	2817168294.2
Sconica_v3_36962-RA	11	24	916078970.59	1726412079.703	1150923837.63	577352650.46	191885143.25	306450714.727	639447619.31	1135503750.33	328423729.98	235244814.69	44462338	15806834.81
Sconica_v3_36967-RA	4	6	63534600.85	28528005.97	69742282.87	0	110766368	64910446.36	0	0	0	0	110766368	27201778.15
Sconica_v3_37025-RA	1	2	8881969.163	0	0	0	1914683264	3063660650	0	0	0	0	1914683264	3063660650
Sconica_v3_37046-RA	1	2	0	0	0	0	23235744	23508056.94	0	0	0	0	23235744	23508056.94
Sconica_v3_37075-RA	9	15	387033725.73	930921385.97	670228805.77	401040709.36	237259774	375854655.09	287673627.367	877051709.17	466091184.28	96557593.5	0	0
Sconica_v3_37120-RA	10	22	19150628.069	17385995.65	2787073609.6	4783353217.92	223774542	158808198.43	0	0	1583560639.9	4752909937.7	171637600	65511501.37
