Protein,Cp1_noPF,Cp2_noPF,Mt1_noPF,Mt2_noPF,Lf1_noPF,Lf2_noPF
Sconica_v3_42810-RA,0,0,0,43448871.5,687170531.4,1093074079
Sconica_v3_42860-RA,0,108787111.7,49600832,0,0,0
Sconica_v3_42890-RA,308476464.9,1398616556,0,0,434510750,0
Sconica_v3_42904-RA,1908512113,1944207704,43189260,0,700855891,1078825877
Sconica_v3_42909-RA,0,0,0,0,235513190.1,449555094.4
Sconica_v3_42943-RA,0,0,306089642,305787488.6,7857211801,8034355046
Sconica_v3_42944-RA,0,270284580.5,170257344,366945951.7,396068176.4,0
Sconica_v3_42955-RA,0,0,0,0,275221834.7,0
Sconica_v3_42967-RA,0,0,40089704,0,430297371,1519924533
Sconica_v3_42985-RA,0,0,997438564,1297882081,0,0
Sconica_v3_43031-RA,40061248.24,60194634.41,0,0,130916095.2,129410562.2
Sconica_v3_43051-RA,0,0,1535271542,605095240.8,0,0
Sconica_v3_43053-RA,0,0,0,9641786.023,0,0
Sconica_v3_43080-RA,0,0,0,0,304781719.1,3037363681
Sconica_v3_43081-RA,1498920678,3566086485,0,0,890682579.5,294719790.2
Sconica_v3_43084-RA,0,0,99744700,0,1097664274,2033926085
Sconica_v3_43085-RA,714771360,187413631.1,46958704,0,949429674,268365336.1
Sconica_v3_43087-RA,21068976.83,0,14024442114,12869826658,233225396.6,187571478.8
Sconica_v3_43090-RA,0,0,0,0,326023184,236466315.3
Sconica_v3_43105-RA,2713754017,2653672011,0,0,470698034.4,483730716.5
Sconica_v3_43106-RA,0,0,3281154296,3127520058,70871383,955841469.7
Sconica_v3_43118-RA,0,0,783525144,511840735.1,0,0
Sconica_v3_43122-RA,289606609.8,279767116.4,1.06E+11,1.61E+11,9287591323,21232010133
Sconica_v3_43138-RA,65037336.2,0,0,0,0,0
Sconica_v3_43213-RA,0,0,91041112,0,695206647.5,1478050283
Sconica_v3_43225-RA,0,0,0,0,202755344.9,819894462.6
Sconica_v3_43227-RA,0,0,0,0,0,21921808.57
Sconica_v3_43228-RA,0,0,16153673,0,0,0
Sconica_v3_43236-RA,0,44806642.84,0,0,4582050723,1058132660
Sconica_v3_43244-RA,0,0,0,0,23949397.54,0
Sconica_v3_43256-RA,0,0,0,0,0,3973546.48
Sconica_v3_43274-RA,0,0,31479586,0,1899795838,2988444341
Sconica_v3_43280-RA,0,0,26668686,0,0,0
Sconica_v3_43288-RA,0,0,768534432,516428685.2,0,0
Sconica_v3_43291-RA,4514514096,4293434709,0,0,1166736265,1472599535
Sconica_v3_43301-RA,0,0,434939146,397522012.7,0,0
Sconica_v3_43317-RA,0,0,39499204,0,0,0
Sconica_v3_43339-RA,72435646799,77399329460,0,204708534.6,22076540645,40343926129
Sconica_v3_43343-RA,0,0,641461748.5,400897393.5,1682225476,1119571693
Sconica_v3_43350-RA,82792926.58,525354958,24193641352,36705966499,26979147425,8167289363
Sconica_v3_43369-RA,555958479.4,659103741.6,423690176,151370213.7,1013815577,867860959.5
Sconica_v3_43370-RA,2510457590,2787954726,1.13E+12,1.19E+12,60005837276,32223183593
Sconica_v3_43417-RA,4711107067,702498377.4,0,0,922770636.2,73879609.88
Sconica_v3_43424-RA,0,0,0,0,0,80622911.72
Sconica_v3_43462-RA,0,0,0,0,191428969,0
Sconica_v3_43475-RA,0,0,574553144,18157220.04,1274526116,2872726502
Sconica_v3_43485-RA,443667713.5,235029253.6,1.38E+11,1.08E+11,4611065203,6667930936
Sconica_v3_43486-RA,0,0,0,0,501962709.4,1618470104
Sconica_v3_43645-RA,0,0,1009918440,1347450551,0,0
Sconica_v3_43654-RA,0,0,0,0,70766796.79,0
Sconica_v3_43661-RA,903701562.1,1838251233,0,85818087.7,1725302146,335463096.6
Sconica_v3_43701-RA,0,0,355298716,110952237.3,3060139515,874257227.4
Sconica_v3_43747-RA,0,0,0,126760961,0,0
Sconica_v3_43753-RA,0,0,94532552,0,0,0
Sconica_v3_43756-RA,0,60588619.66,672031344,833303594.3,787829855.7,367449596
Sconica_v3_43816-RA,0,0,1715629486,2115190345,0,36116210.48
Sconica_v3_43850-RA,213182057.6,341639081.1,0,0,183715231.4,0
Sconica_v3_43901-RA,1.86E+11,1.89E+11,2517143393,2463991208,95666593306,56172360061
Sconica_v3_43917-RA,0,0,0,0,0,98055146.56
Sconica_v3_43934-RA,0,0,0,0,0,37695372.66
Sconica_v3_43947-RA,0,0,211512870,171164227.9,0,0
Sconica_v3_44044-RA,2767547575,6280141086,0,0,3604409670,456071625
Sconica_v3_44075-RA,15731027.8,41075426.19,0,0,0,0
Sconica_v3_44090-RA,310092027.8,1040163556,0,0,320809213.3,602229870.4
Sconica_v3_44101-RA,15388437925,18016946476,0,55464250.54,10541019436,9303530134
Sconica_v3_44125-RA,306269701.9,429095159.3,0,0,249193301,0
Sconica_v3_44139-RA,1046291412,561203691.9,78595408,0,4706701294,485253883.6
Sconica_v3_44161-RA,0,0,32108168,0,2654882222,3388025076
Sconica_v3_44164-RA,84096547.87,213495460.3,0,0,50132575.3,142764856.9
Sconica_v3_44207-RA,0,0,111752704,114514544.4,0,741406740.5
Sconica_v3_44240-RA,0,0,1727085556,1589786513,0,0
Sconica_v3_44351-RA,13006706.31,10552246.12,0,0,0,0
Sconica_v3_44405-RA,5729199177,8478144846,0,0,3360677526,3882451858
Sconica_v3_44408-RA,503037408.7,0,0,0,0,0
Sconica_v3_44462-RA,38034338.05,37632344.75,0,162161002.4,1474682583,0
Sconica_v3_44490-RA,0,0,0,0,0,78760374.67
Sconica_v3_44513-RA,0,0,0,0,201159608,136492016.4
Sconica_v3_44515-RA,0,0,0,0,1226038149,980457641
Sconica_v3_44522-RA,0,0,0,0,641832450.8,384601189.6
Sconica_v3_44590-RA,0,0,0,0,238235591.7,198031145.4
Sconica_v3_44597-RA,57568414333,71405452767,4022707882,3973050943,59671286282,36483995481
Sconica_v3_44604-RA,0,0,24447634,60235363.61,100242888.7,22417507.83
Sconica_v3_44628-RA,0,0,119869832,134736832.1,998378216.1,0
Sconica_v3_44637-RA,0,0,40619424,0,1455160408,3014235635
Sconica_v3_44677-RA,0,0,0,0,317356935.5,0
Sconica_v3_44690-RA,85054493.42,164628883.9,678519904,36831251.8,289854289.4,137888721.1
Sconica_v3_44749-RA,0,0,0,0,0,87874579.17
Sconica_v3_44758-RA,0,0,0,0,26748646.22,0
Sconica_v3_44779-RA,93731690.48,36819917.32,0,0,571881461.8,1874374486
Sconica_v3_44781-RA,407250710.1,926303724.6,0,0,385258947.1,0
Sconica_v3_44782-RA,0,0,0,0,205104670.6,50173868.32
Sconica_v3_44789-RA,0,0,555015084,584595800.7,0,0
Sconica_v3_44825-RA,0,0,0,0,128733543.2,640014510.5
Sconica_v3_44899-RA,0,0,113669728,74311710.24,973686155.7,2266254198
Sconica_v3_44928-RA,0,39131100.77,706259017.5,965682012.5,18573247881,7715402050
Sconica_v3_44959-RA,0,0,0,0,158027349.6,264711510.6
Sconica_v3_44972-RA,0,0,0,0,69980692.56,300096314.5
Sconica_v3_44980-RA,0,0,0,0,1157802253,0
Sconica_v3_45016-RA,23378295.37,44321360.07,0,0,0,0
Sconica_v3_45017-RA,0,0,0,0,43510928.21,93290202.39
Sconica_v3_45034-RA,38796823.19,30427033.15,6383508388,6182876037,92121288.25,217582031.3
Sconica_v3_45058-RA,0,0,0,0,0,1127555166
Sconica_v3_45073-RA,0,0,3052836312,2983251132,0,83574404.92
Sconica_v3_45093-RA,0,0,0,0,2815370513,6475504149
Sconica_v3_45098-RA,0,0,64619760,0,179937744.4,428681154.4
Sconica_v3_45115-RA,2122959713,4034995692,2140290908,1429713719,4658590833,3403053219
Sconica_v3_45122-RA,55177665.94,123883846.4,0,0,0,0
Sconica_v3_45129-RA,0,0,249136362,0,519951456.7,1381750410
Sconica_v3_45232-RA,0,0,28095174,40266985.76,0,0
Sconica_v3_45241-RA,91555141.57,0,0,0,0,0
Sconica_v3_45242-RA,0,0,1312763312,327524173.1,0,0
Sconica_v3_45250-RA,0,0,10954765420,8793797162,0,0
Sconica_v3_45251-RA,1195076028,3270245110,0,540311308.1,1749811319,330713503.7
Sconica_v3_45274-RA,118952203.5,0,0,0,0,0
Sconica_v3_45282-RA,0,14158410258,230663920,0,6782228914,12473014674
Sconica_v3_45320-RA,0,0,0,0,0,81101315.71
Sconica_v3_45339-RA,73451041.85,123301822.3,0,0,186918995.6,429177178.2
Sconica_v3_45356-RA,378339611.4,493121515.1,2048273098,1170639273,937788540.8,1712311934
Sconica_v3_45417-RA,0,0,0,0,0,1752648654
Sconica_v3_45438-RA,0,0,0,0,84166976.6,209020447.1
Sconica_v3_45439-RA,15271582.66,0,0,0,98953097.06,200248018.7
Sconica_v3_45450-RA,0,0,0,273806879.6,1991250462,2273494127
Sconica_v3_45454-RA,0,0,0,0,0,39348319.01
Sconica_v3_45461-RA,0,0,0,0,0,105761355.5
Sconica_v3_45467-RA,0,5109026.407,0,0,436200600.7,962084075.7
Sconica_v3_45492-RA,0,0,0,0,68496901.61,0
Sconica_v3_45507-RA,840943716,911290552.1,0,0,200938252.4,47115990.37
Sconica_v3_45557-RA,0,0,13903683286,19670393998,183770886.2,1126695778
Sconica_v3_45560-RA,0,0,0,0,1082905995,130209757.2
Sconica_v3_45588-RA,0,0,0,0,0,72141335.78
Sconica_v3_45594-RA,0,0,0,0,55026300.33,324347464.5
Sconica_v3_45634-RA,0,0,0,29089793.87,0,0
Sconica_v3_45677-RA,0,0,0,0,0,2013218809
Sconica_v3_45726-RA,37399169.75,40078852.44,0,0,0,0
Sconica_v3_45763-RA,0,0,0,0,27566684.6,0
Sconica_v3_45791-RA,0,0,0,0,85197577.42,0
Sconica_v3_45811-RA,577624129.2,469765636.1,955712794,125770566.3,95067008.36,212583135.6
Sconica_v3_45822-RA,0,0,0,0,511038635.5,627361583.4
Sconica_v3_45852-RA,1346429981,1557592824,848986832,1370964859,1352478219,1794878053
Sconica_v3_45855-RA,6597281858,11884156656,123289618,51298294.54,5349184638,797051331.1
Sconica_v3_45899-RA,2528651558,718564707.9,0,0,5720401862,2671678920
Sconica_v3_45908-RA,0,0,9434415648,7637756842,0,50821543.74
Sconica_v3_45955-RA,0,0,10734139808,13067175614,0,0
Sconica_v3_45957-RA,0,0,0,0,77923577.11,108812341.8
Sconica_v3_46007-RA,0,0,78219156,180071424.1,756754366,839473485.2
Sconica_v3_46011-RA,0,0,0,0,0,1236023688
Sconica_v3_46015-RA,0,0,0,75561891.85,3619103378,4097089999
Sconica_v3_46025-RA,0,0,0,0,20837850.49,0
Sconica_v3_46081-RA,2098165147,5461766255,0,0,1903472594,83549034.88
Sconica_v3_46174-RA,0,0,0,0,30058666.38,0
Sconica_v3_46252-RA,0,197757768.4,0,0,0,143949860.3
Sconica_v3_46276-RA,1197154378,1611815037,11426169,0,863411638.5,426923732.9
Sconica_v3_46640-RA,0,0,0,0,0,90569931.18
Sconica_v3_46644-RA,0,0,0,0,1707217880,2969970226
Sconica_v3_46677-RA,267086908.4,911325386,2677446702,12443338859,2657776578,6551935276
Sconica_v3_46679-RA,0,0,0,40275321.24,284908605.2,175049054.4
Sconica_v3_46681-RA,0,0,0,0,39340346.48,0
Sconica_v3_46694-RA,0,0,0,0,582536023.5,703590720.1
Sconica_v3_46725-RA,0,0,0,0,38273145.53,0
Sconica_v3_46737-RA,0,0,0,0,36147552.62,0
Sconica_v3_46763-RA,0,0,0,0,226712267.6,637917196.5
Sconica_v3_46773-RA,0,0,696935504,0,61572535.46,0
Sconica_v3_46821-RA,0,0,0,0,0,99418564.34
Sconica_v3_46823-RA,1471790676,1655030778,0,0,0,242566932.4
Sconica_v3_46831-RA,0,0,1813912204,956164347.5,0,0
Sconica_v3_46846-RA,0,0,0,0,0,135491779.3
Sconica_v3_46875-RA,0,0,26040886,0,251755984.5,843206924.1
Sconica_v3_46877-RA,0,0,4887057580,2894044899,0,0
Sconica_v3_46879-RA,0,0,0,0,474871161.8,596979998.1
Sconica_v3_46898-RA,0,42390378.29,0,0,0,0
Sconica_v3_46909-RA,6645987538,11735117798,43003945.5,478881553.8,3937167509,766781781.8
Sconica_v3_46914-RA,0,0,0,38111028.25,882151304.5,737881640.3
Sconica_v3_46918-RA,371465170.3,50839149.98,0,0,206844264,274597377.8
Sconica_v3_46930-RA,0,0,0,0,90896313.21,0
Sconica_v3_47003-RA,0,0,0,0,0,1768704917
Sconica_v3_47005-RA,0,0,0,0,0,73929103.71
Sconica_v3_47009-RA,0,0,0,0,18382311.32,0
Sconica_v3_47020-RA,0,0,0,0,92110103.74,0
Sconica_v3_47028-RA,0,0,0,0,89728873.84,129864609.9
Sconica_v3_47029-RA,0,0,153947260,149965878.2,1685390781,2489203586
Sconica_v3_47079-RA,186562015.8,58285561.74,1.77E+11,2.55E+11,6985179893,3570617776
Sconica_v3_47088-RA,0,0,0,28328187.61,266182505.7,147562151.8
Sconica_v3_47095-RA,251867016.9,458502450.4,0,0,0,15816805.15
Sconica_v3_47096-RA,0,0,0,0,310884430,719381535
Sconica_v3_47112-RA,0,0,0,0,45379321.45,0
Sconica_v3_47120-RA,0,0,243827460,371394353.4,611129912.6,577102143.2
Sconica_v3_47180-RA,0,0,1786366832,864084042.9,0,0
Sconica_v3_47181-RA,0,0,0,0,0,52189418.14
Sconica_v3_47228-RA,46843070.31,160576232.2,680382976,288184417.5,15496675439,18493567098
Sconica_v3_47239-RA,0,0,0,0,35450111.65,0
Sconica_v3_47246-RA,0,0,20755387591,15661080484,95544243.62,752618366.6
Sconica_v3_47248-RA,73367329.98,173357057,606556528,424925467.5,220701238.2,91483384.67
Sconica_v3_47249-RA,2157333041,1987611326,5390767730,6012250008,1484817534,1830353532
Sconica_v3_47262-RA,0,0,0,0,23079160.57,0
Sconica_v3_47280-RA,0,0,0,0,73924395.67,0
Sconica_v3_47311-RA,1370422178,373800552.5,0,0,387193748.1,0
Sconica_v3_47336-RA,1562304468,3109464716,0,80061102.65,453866811.8,0
Sconica_v3_47358-RA,0,0,459778706,1026431814,2197813772,2792248982
Sconica_v3_47431-RA,0,0,0,0,105808787.2,0
Sconica_v3_47435-RA,0,0,1105475026,836162216.7,0,0
Sconica_v3_47440-RA,274419139.9,367071854.4,0,0,114781891.3,204845695.8
Sconica_v3_47498-RA,0,0,0,0,127743310.6,185328586.5
Sconica_v3_47535-RA,2485420488,3402136632,161093694,169094325.6,1294088832,1319462063
Sconica_v3_47547-RA,1297796669,1984328273,0,0,278691131.8,35758525.96
Sconica_v3_47618-RA,0,0,7885135272,5653213541,41544057.7,0
Sconica_v3_47712-RA,1117593657,2584572101,40574468,51138853.46,2339955661,1401405755
Sconica_v3_47722-RA,1233217208,989834595.8,0,0,544889333.5,210633705.8
Sconica_v3_47732-RA,0,0,0,0,67530364.42,0
Sconica_v3_47766-RA,0,0,0,0,501762043.5,693903827.6
Sconica_v3_47768-RA,0,287477336.4,0,0,4850027281,11724339714
Sconica_v3_47779-RA,0,0,216301496,0,653536176.5,2193355873
Sconica_v3_47786-RA,0,0,0,0,41745082.77,2416497149
Sconica_v3_47799-RA,0,0,0,0,36459521.75,0
Sconica_v3_47815-RA,0,0,1682691960,634489814,0,0
Sconica_v3_47838-RA,0,0,1.03E+11,1.02E+11,3590193249,4729789259
Sconica_v3_47849-RA,0,0,5851993832,12605718102,504159196.4,1253612571
Sconica_v3_47852-RA,0,0,0,0,1595623442,4372472742
Sconica_v3_47868-RA,96466768.83,213350642.9,0,0,202469254.5,252691332.5
Sconica_v3_47870-RA,1694991858,1227325501,250571098,209969179.3,513951364.4,1335708599
Sconica_v3_47900-RA,0,0,300483360,0,914740458.9,3656177289
Sconica_v3_47941-RA,16177291.58,0,0,114249533,2372506678,3000944928
Sconica_v3_47978-RA,8433061610,8624138987,0,0,4004133497,7482190661
Sconica_v3_47988-RA,0,0,217757776,126054904.1,2266293951,3252900112
Sconica_v3_48005-RA,0,0,90286816,0,0,0
Sconica_v3_48073-RA,0,0,524206044,580404725.4,0,0
Sconica_v3_48095-RA,1778367721,2316386524,0,0,1935794753,7123589433
Sconica_v3_48107-RA,426295739.1,437608150.9,705880384,1302815124,9120434236,42207402508
Sconica_v3_48123-RA,0,0,0,0,27908757.39,0
Sconica_v3_48135-RA,0,0,60072032,29214327.34,0,0
Sconica_v3_48149-RA,0,0,0,0,0,38922122.45
Sconica_v3_48182-RA,150802165.1,131175360.4,1234042656,941416379.4,314632155.3,1060481630
Sconica_v3_48190-RA,0,0,17607265460,15149799331,504451379.9,2201062843
Sconica_v3_48197-RA,2522891164,2186726790,0,0,1430267001,1119505263
Sconica_v3_48202-RA,0,0,0,0,60189909.21,0
Sconica_v3_48245-RA,0,108893929.6,0,0,0,63501888.42
Sconica_v3_48254-RA,0,0,0,0,137458398.4,0
Sconica_v3_48262-RA,2485464515,3145812139,0,0,957263667.1,465845677.4
Sconica_v3_48273-RA,0,0,0,0,0,21699149.51
Sconica_v3_48276-RA,0,0,2098441287,2649731027,0,0
Sconica_v3_48280-RA,0,35569181.44,508990748,386822380.7,4057170226,5068599301
Sconica_v3_48299-RA,3132998107,2931225718,81787760,0,2876068068,6541432246
Sconica_v3_48302-RA,0,0,498965080,166234599.2,0,0
Sconica_v3_48303-RA,0,0,0,0,0,49995586
Sconica_v3_48361-RA,0,0,168520800,76472966.18,6305290375,5528633029
Sconica_v3_48390-RA,0,0,41610668,0,0,0
Sconica_v3_48392-RA,0,0,210450726,141137103.6,0,0
Sconica_v3_48412-RA,123856486.8,394931563.8,0,0,59353090.3,0
Sconica_v3_48413-RA,117945259.4,0,0,0,429966511.1,943516940.1
Sconica_v3_48415-RA,0,0,68648816,0,0,0
Sconica_v3_48419-RA,0,116862803.1,0,0,197030160.1,125718304.1
Sconica_v3_48424-RA,0,0,0,0,86278423.47,181099649.3
Sconica_v3_48437-RA,0,0,2163579436,2488323152,0,0
Sconica_v3_48443-RA,0,0,0,19851379.55,0,0
Sconica_v3_48516-RA,0,0,0,0,0,135344974.8
Sconica_v3_48591-RA,0,0,0,0,0,655071259.8
Sconica_v3_48592-RA,0,0,0,0,1455034275,3551782685
Sconica_v3_48624-RA,0,0,0,0,3237581652,6360337219
Sconica_v3_48634-RA,10319534757,27273892387,213657938,58938526.32,11219457837,2158023802
Sconica_v3_48641-RA,0,0,0,46240689.04,3455458080,1756364608
Sconica_v3_48653-RA,0,0,0,0,0,1376799447
Sconica_v3_48675-RA,0,0,0,0,911446352.2,1850154142
Sconica_v3_48718-RA,0,0,0,0,0,2888402802
Sconica_v3_48719-RA,0,0,111195650,0,0,0
Sconica_v3_48721-RA,0,0,0,0,0,449251802.4
Sconica_v3_48742-RA,0,0,0,0,0,129850688.6
Sconica_v3_48744-RA,307914387.9,1184920034,0,0,271441570.4,2573608423
Sconica_v3_48763-RA,120576798.1,64675684.32,0,0,178020295.3,0
Sconica_v3_48784-RA,81327631.12,0,0,0,82127784.83,0
Sconica_v3_48856-RA,205142085.6,213676437.4,1125802570,1377887127,4184553689,6638536795
Sconica_v3_48859-RA,0,0,0,0,2119074557,5050556875
Sconica_v3_48862-RA,0,0,30283825098,34364528715,626114764.5,953527926
Sconica_v3_48892-RA,0,32635384.47,32972965559,29872720885,620024583.3,1731296170
Sconica_v3_48894-RA,0,0,0,0,21033866.16,0
Sconica_v3_48895-RA,7311591242,9010303471,0,0,5939764159,2997221944
Sconica_v3_48909-RA,0,0,0,0,253366661.4,471110076.8
Sconica_v3_48910-RA,0,0,0,0,1005538641,1116481212
Sconica_v3_48914-RA,0,0,0,0,65282170.35,0
Sconica_v3_48934-RA,0,0,56460097623,47111895250,599182106.3,1704040492
Sconica_v3_48936-RA,0,0,13615542532,7762528990,28477182.65,504116615.4
Sconica_v3_48948-RA,0,0,0,0,36155284.11,0
Sconica_v3_48959-RA,164543051.7,1047142989,0,0,128600378.2,124548370.6
Sconica_v3_48961-RA,0,0,0,0,0,195347704.5
Sconica_v3_48968-RA,1257452764,2072181126,0,0,782906786.2,88208728.57
Sconica_v3_48977-RA,279060426,562589947.2,0,0,304702652.5,0
Sconica_v3_49004-RA,0,0,1528676736,639489303.1,0,0
Sconica_v3_49006-RA,0,0,0,0,0,614775241.3
Sconica_v3_49039-RA,0,0,377073600,0,1136287549,1840649317
Sconica_v3_49052-RA,0,0,8990018992,8780722426,46418561.12,427511220.9
Sconica_v3_49053-RA,0,0,1253430684,436564125,186991959.6,205371635.3
Sconica_v3_49088-RA,0,0,0,0,757328526.1,1559968706
Sconica_v3_49142-RA,0,0,0,0,0,42248216.42
Sconica_v3_49155-RA,0,0,0,0,0,333866326.1
Sconica_v3_49220-RA,0,0,543633488,263583180.2,69459084.72,430276828
Sconica_v3_49252-RA,0,0,0,0,529792378,1115454999
Sconica_v3_49289-RA,3076268212,2860884676,525631083,498408705.5,14162936481,65447555411
Sconica_v3_49334-RA,0,0,207782332,151264050.3,0,71013338.18
Sconica_v3_49349-RA,0,0,49647405384,52376583118,1539247618,5417230270
Sconica_v3_49354-RA,1535135428,811563214.9,4.14E+11,3.80E+11,19840087110,13341650393
Sconica_v3_49391-RA,0,0,96140000,0,0,0
Sconica_v3_49397-RA,0,0,0,0,7831412.767,0
Sconica_v3_49434-RA,0,0,0,0,86155230,192670558.1
Sconica_v3_49475-RA,0,0,0,0,205489009.9,317416559.4
Sconica_v3_49521-RA,0,0,0,0,254321929.1,340056213.7
Sconica_v3_49534-RA,0,0,0,0,1240485375,2222523877
Sconica_v3_49567-RA,0,0,19874025224,13041192664,935689333.7,501744859.9
Sconica_v3_49604-RA,0,0,0,0,2.00E+11,1.02E+11
Sconica_v3_49650-RA,112094610.2,147233226.7,0,0,0,81473070.77
Sconica_v3_49673-RA,0,0,5797476056,5083421870,0,0
Sconica_v3_49701-RA,0,134057311.1,0,0,97556740.64,0
Sconica_v3_49715-RA,103565971.9,399389306.2,0,0,0,0
Sconica_v3_49722-RA,1.72E+11,1.48E+11,1827618920,4001327350,80037772448,76529422907
Sconica_v3_49731-RA,0,0,554745424,540423474.7,0,0
Sconica_v3_49865-RA,0,0,55330728,0,0,0
Sconica_v3_50057-RA,9951627.558,91549307.66,0,0,164993256,129304889.6
Sconica_v3_50112-RA,0,0,0,0,144289860.7,1225078544
Sconica_v3_50113-RA,0,0,61815172,0,2328696068,5784804343
Sconica_v3_50186-RA,0,0,0,0,75189814.53,525405308.6
Sconica_v3_50317-RA,0,0,0,0,0,59412180.69
Sconica_v3_50488-RA,0,0,0,0,348215962.5,255687885.9
Sconica_v3_50608-RA,0,0,5359124760,4912040509,110180863.4,172312047.8
Sconica_v3_50852-RA,0,0,0,0,0,48745651.41
Sconica_v3_50875-RA,0,0,143407184,133730148.1,1926097369,683837675.2
Sconica_v3_50958-RA,0,0,22633768,0,0,0
Sconica_v3_50998-RA,2495503661,2306734763,0,0,714155747.3,1325832994
Sconica_v3_51025-RA,0,0,0,0,63462220.22,389593071.5
Sconica_v3_51083-RA,0,0,0,0,0,129756927.2
Sconica_v3_51102-RA,23940838850,28829149584,204101156,647025195.7,4171964036,12282843584
Sconica_v3_51103-RA,0,0,0,0,299819618.9,323374535.8
Sconica_v3_51202-RA,202115045.1,238604476.5,417139024,877151799,7596543084,26324474680
Sconica_v3_51217-RA,0,0,0,0,0,17655212.65
Sconica_v3_51220-RA,33283398.33,0,413602100,361377842.5,5431600404,7849385331
Sconica_v3_51222-RA,0,0,0,0,417124577.1,1245161324
Sconica_v3_51284-RA,0,0,0,0,1622987450,3129657718
Sconica_v3_51336-RA,0,0,96895864,0,0,39718646.92
Sconica_v3_51345-RA,94780721.11,163382455.6,624433732,485385318.4,0,131486351.2
Sconica_v3_51347-RA,0,0,0,0,435279192.2,595851506.6
Sconica_v3_51439-RA,46274107.09,0,0,0,0,108487926.9
Sconica_v3_51453-RA,0,0,0,0,14612706.96,0
Sconica_v3_51481-RA,0,0,0,0,0,84237747.45
Sconica_v3_51503-RA,0,0,171083504,0,2953011279,3384250950
Sconica_v3_51546-RA,48072588.44,15438598.59,1129207345,906569932.4,0,0
Sconica_v3_51547-RA,441257511.7,418989854.9,27896923271,30407622369,816386111.2,3096642401
Sconica_v3_51595-RA,0,0,0,0,215227925.4,668977406.6
Sconica_v3_51643-RA,0,0,0,0,0,79247617.26
Sconica_v3_51646-RA,0,28725251.08,479510096,344774886.8,2765246423,4088388135
Sconica_v3_51662-RA,0,0,0,0,92261028.49,142545333.6
Sconica_v3_51724-RA,0,0,0,0,28206895.53,0
Sconica_v3_51727-RA,0,0,6217067416,4630024878,0,0
Sconica_v3_51754-RA,0,0,0,0,0,88220817.75
Sconica_v3_51822-RA,0,0,224721372,171790753.1,0,0
Sconica_v3_51828-RA,0,0,0,0,146974427.1,726744988.6
Sconica_v3_51829-RA,0,0,93089468,22958666.69,0,0
Sconica_v3_51925-RA,0,0,45809428,0,911406636.1,724242581
Sconica_v3_51932-RA,0,0,0,0,430626420.8,4216115896
Sconica_v3_51962-RA,3671059332,7186065953,25363294,0,2874208716,1491645396
Sconica_v3_51995-RA,0,0,6289929393,4377828168,0,0
Sconica_v3_52019-RA,21844439.9,204630046.4,0,113752499,655807634.3,82146124.84
Sconica_v3_52054-RA,0,0,0,0,77198622.23,333249990.7
Sconica_v3_52121-RA,0,0,0,0,22312270.08,0
Sconica_v3_52214-RA,0,0,1131626304,1270792444,0,0
Sconica_v3_52240-RA,0,0,0,0,0,360487850.5
Sconica_v3_52247-RA,0,0,0,22123594.57,314450789.7,169954601.2
Sconica_v3_52284-RA,0,52393507.02,0,0,0,0
Sconica_v3_52293-RA,0,0,0,0,120015442.8,630543775.9
Sconica_v3_52320-RA,0,1716356000,0,0,0,0
Sconica_v3_52372-RA,73192187.99,91861880.69,575678328,467290713,273559923.3,256549106.2
Sconica_v3_52374-RA,0,0,0,0,162476709.2,67559641.68
Sconica_v3_52376-RA,4239755703,9675880310,103955160,0,3429593727,3102891347
Sconica_v3_52379-RA,0,0,0,0,223165706,387012190.5
Sconica_v3_52389-RA,0,0,0,0,722294272.6,1999029460
Sconica_v3_52393-RA,0,0,24136008,0,0,0
Sconica_v3_52397-RA,37675450910,42511443087,601289760,1178049371,20165993602,15914627140
